time,latitude_deg,longitude_deg,height_m
633.045,51.1768,-114.13,1187.82
633.06,51.1768,-114.13,1187.82
633.075,51.1768,-114.13,1187.83
633.09,51.1768,-114.13,1187.83
633.105,51.1768,-114.13,1187.84
633.12,51.1768,-114.13,1187.84
633.135,51.1768,-114.13,1187.85
633.15,51.1768,-114.13,1187.85
633.165,51.1768,-114.13,1187.86
633.18,51.1768,-114.13,1187.86
633.195,51.1768,-114.13,1187.87
633.21,51.1769,-114.13,1187.87
633.225,51.1769,-114.13,1187.88
633.24,51.1769,-114.13,1187.88
633.255,51.1769,-114.13,1187.89
633.27,51.1769,-114.13,1187.89
633.285,51.1769,-114.13,1187.9
633.3,51.1769,-114.13,1187.9
633.315,51.1769,-114.13,1187.91
633.33,51.1769,-114.13,1187.91
633.345,51.1769,-114.13,1187.92
633.36,51.1769,-114.13,1187.92
633.375,51.1769,-114.13,1187.93
633.39,51.1769,-114.13,1187.93
633.405,51.1769,-114.13,1187.94
633.42,51.1769,-114.13,1187.94
633.435,51.1769,-114.13,1187.95
633.45,51.1769,-114.13,1187.95
633.465,51.1769,-114.13,1187.96
633.48,51.1769,-114.13,1187.96
633.495,51.1769,-114.13,1187.97
633.51,51.1769,-114.13,1187.97
633.525,51.1769,-114.13,1187.98
633.54,51.177,-114.13,1187.98
633.555,51.177,-114.13,1187.99
633.57,51.177,-114.13,1187.99
633.585,51.177,-114.13,1188
633.6,51.177,-114.13,1188
633.615,51.177,-114.13,1188.01
633.63,51.177,-114.13,1188.01
633.645,51.177,-114.13,1188.02
633.66,51.177,-114.13,1188.02
633.675,51.177,-114.13,1188.03
633.69,51.177,-114.13,1188.03
633.705,51.177,-114.13,1188.04
633.72,51.177,-114.13,1188.04
633.735,51.177,-114.13,1188.05
633.75,51.177,-114.13,1188.05
633.765,51.177,-114.13,1188.06
633.78,51.177,-114.13,1188.06
633.795,51.177,-114.13,1188.07
633.81,51.177,-114.13,1188.07
633.825,51.177,-114.13,1188.08
633.84,51.177,-114.13,1188.08
633.855,51.177,-114.13,1188.09
633.87,51.1771,-114.13,1188.09
633.885,51.1771,-114.13,1188.1
633.9,51.1771,-114.13,1188.1
633.915,51.1771,-114.13,1188.11
633.93,51.1771,-114.13,1188.11
633.945,51.1771,-114.13,1188.12
633.96,51.1771,-114.13,1188.12
633.975,51.1771,-114.13,1188.13
633.99,51.1771,-114.13,1188.13
634.005,51.1771,-114.13,1188.14
634.02,51.1771,-114.13,1188.14
634.035,51.1771,-114.13,1188.15
634.05,51.1771,-114.13,1188.15
634.065,51.1771,-114.13,1188.16
634.08,51.1771,-114.13,1188.16
634.095,51.1771,-114.13,1188.17
634.11,51.1771,-114.13,1188.17
634.125,51.1771,-114.13,1188.18
634.14,51.1771,-114.13,1188.18
634.155,51.1771,-114.13,1188.19
634.17,51.1771,-114.13,1188.19
634.185,51.1772,-114.13,1188.2
634.2,51.1772,-114.13,1188.2
634.215,51.1772,-114.13,1188.21
634.23,51.1772,-114.13,1188.21
634.245,51.1772,-114.13,1188.22
634.26,51.1772,-114.13,1188.22
634.275,51.1772,-114.13,1188.23
634.29,51.1772,-114.13,1188.23
634.305,51.1772,-114.13,1188.24
634.32,51.1772,-114.13,1188.24
634.335,51.1772,-114.13,1188.25
634.35,51.1772,-114.13,1188.25
634.365,51.1772,-114.13,1188.26
634.38,51.1772,-114.13,1188.26
634.395,51.1772,-114.13,1188.27
634.41,51.1772,-114.13,1188.27
634.425,51.1772,-114.13,1188.28
634.44,51.1772,-114.13,1188.28
634.455,51.1772,-114.13,1188.29
634.47,51.1772,-114.13,1188.29
634.485,51.1772,-114.13,1188.3
634.5,51.1772,-114.13,1188.3
634.515,51.1773,-114.13,1188.31
634.53,51.1773,-114.13,1188.31
634.545,51.1773,-114.13,1188.32
634.56,51.1773,-114.13,1188.32
634.575,51.1773,-114.13,1188.33
634.59,51.1773,-114.13,1188.33
634.605,51.1773,-114.13,1188.34
634.62,51.1773,-114.13,1188.34
634.635,51.1773,-114.13,1188.35
634.65,51.1773,-114.13,1188.36
634.665,51.1773,-114.13,1188.36
634.68,51.1773,-114.13,1188.37
634.695,51.1773,-114.13,1188.37
634.71,51.1773,-114.13,1188.38
634.725,51.1773,-114.13,1188.38
634.74,51.1773,-114.13,1188.39
634.755,51.1773,-114.13,1188.39
634.77,51.1773,-114.13,1188.4
634.785,51.1773,-114.13,1188.4
634.8,51.1773,-114.13,1188.41
634.815,51.1773,-114.13,1188.41
634.83,51.1773,-114.13,1188.42
634.845,51.1774,-114.13,1188.42
634.86,51.1774,-114.13,1188.43
634.875,51.1774,-114.13,1188.43
634.89,51.1774,-114.13,1188.44
634.905,51.1774,-114.13,1188.44
634.92,51.1774,-114.13,1188.45
634.935,51.1774,-114.13,1188.45
634.95,51.1774,-114.13,1188.46
634.965,51.1774,-114.13,1188.46
634.98,51.1774,-114.13,1188.47
634.995,51.1774,-114.13,1188.47
635.01,51.1774,-114.13,1188.48
635.025,51.1774,-114.13,1188.48
635.04,51.1774,-114.13,1188.49
635.055,51.1774,-114.13,1188.49
635.07,51.1774,-114.13,1188.5
635.085,51.1774,-114.13,1188.5
635.1,51.1774,-114.13,1188.51
635.115,51.1774,-114.13,1188.51
635.13,51.1774,-114.13,1188.52
635.145,51.1774,-114.13,1188.52
635.16,51.1775,-114.13,1188.53
635.175,51.1775,-114.13,1188.53
635.19,51.1775,-114.13,1188.54
635.205,51.1775,-114.13,1188.54
635.22,51.1775,-114.13,1188.55
635.235,51.1775,-114.13,1188.55
635.25,51.1775,-114.13,1188.56
635.265,51.1775,-114.13,1188.56
635.28,51.1775,-114.13,1188.57
635.295,51.1775,-114.13,1188.57
635.31,51.1775,-114.13,1188.58
635.325,51.1775,-114.13,1188.58
635.34,51.1775,-114.13,1188.59
635.355,51.1775,-114.13,1188.59
635.37,51.1775,-114.13,1188.6
635.385,51.1775,-114.13,1188.6
635.4,51.1775,-114.13,1188.61
635.415,51.1775,-114.13,1188.61
635.43,51.1775,-114.13,1188.62
635.445,51.1775,-114.13,1188.62
635.46,51.1775,-114.13,1188.63
635.475,51.1775,-114.13,1188.63
635.49,51.1776,-114.13,1188.64
635.505,51.1776,-114.13,1188.64
635.52,51.1776,-114.13,1188.65
635.535,51.1776,-114.13,1188.65
635.55,51.1776,-114.13,1188.66
635.565,51.1776,-114.13,1188.66
635.58,51.1776,-114.13,1188.67
635.595,51.1776,-114.13,1188.67
635.61,51.1776,-114.13,1188.68
635.625,51.1776,-114.13,1188.68
635.64,51.1776,-114.13,1188.69
635.655,51.1776,-114.13,1188.69
635.67,51.1776,-114.13,1188.7
635.685,51.1776,-114.13,1188.7
635.7,51.1776,-114.13,1188.71
635.715,51.1776,-114.13,1188.71
635.73,51.1776,-114.13,1188.72
635.745,51.1776,-114.13,1188.72
635.76,51.1776,-114.13,1188.73
635.775,51.1776,-114.13,1188.73
635.79,51.1776,-114.13,1188.74
635.805,51.1776,-114.13,1188.74
635.82,51.1777,-114.13,1188.75
635.835,51.1777,-114.13,1188.75
635.85,51.1777,-114.13,1188.76
635.865,51.1777,-114.13,1188.76
635.88,51.1777,-114.13,1188.77
635.895,51.1777,-114.13,1188.77
635.91,51.1777,-114.13,1188.78
635.925,51.1777,-114.13,1188.78
635.94,51.1777,-114.13,1188.79
635.955,51.1777,-114.13,1188.79
635.97,51.1777,-114.13,1188.8
635.985,51.1777,-114.13,1188.8
636,51.1777,-114.13,1188.81
636.015,51.1777,-114.13,1188.81
636.03,51.1777,-114.13,1188.82
636.045,51.1777,-114.13,1188.82
636.06,51.1777,-114.13,1188.83
636.075,51.1777,-114.13,1188.83
636.09,51.1777,-114.13,1188.84
636.105,51.1777,-114.13,1188.84
636.12,51.1777,-114.13,1188.85
636.135,51.1778,-114.13,1188.85
636.15,51.1778,-114.13,1188.86
636.165,51.1778,-114.13,1188.86
636.18,51.1778,-114.13,1188.87
636.195,51.1778,-114.13,1188.87
636.21,51.1778,-114.13,1188.88
636.225,51.1778,-114.13,1188.88
636.24,51.1778,-114.13,1188.89
636.255,51.1778,-114.13,1188.89
636.27,51.1778,-114.13,1188.9
636.285,51.1778,-114.13,1188.9
636.3,51.1778,-114.13,1188.91
636.315,51.1778,-114.13,1188.91
636.33,51.1778,-114.13,1188.92
636.345,51.1778,-114.13,1188.92
636.36,51.1778,-114.13,1188.93
636.375,51.1778,-114.13,1188.93
636.39,51.1778,-114.13,1188.94
636.405,51.1778,-114.13,1188.94
636.42,51.1778,-114.13,1188.95
636.435,51.1778,-114.13,1188.95
636.45,51.1778,-114.13,1188.96
636.465,51.1779,-114.13,1188.96
636.48,51.1779,-114.13,1188.97
636.495,51.1779,-114.13,1188.97
636.51,51.1779,-114.13,1188.98
636.525,51.1779,-114.13,1188.99
636.54,51.1779,-114.13,1188.99
636.555,51.1779,-114.13,1189
636.57,51.1779,-114.13,1189
636.585,51.1779,-114.13,1189.01
636.6,51.1779,-114.13,1189.01
636.615,51.1779,-114.13,1189.02
636.63,51.1779,-114.13,1189.02
636.645,51.1779,-114.13,1189.03
636.66,51.1779,-114.13,1189.03
636.675,51.1779,-114.13,1189.04
636.69,51.1779,-114.13,1189.04
636.705,51.1779,-114.13,1189.05
636.72,51.1779,-114.13,1189.05
636.735,51.1779,-114.13,1189.06
636.75,51.1779,-114.13,1189.06
636.765,51.1779,-114.13,1189.07
636.78,51.1779,-114.13,1189.07
636.795,51.178,-114.13,1189.08
636.81,51.178,-114.13,1189.08
636.825,51.178,-114.13,1189.09
636.84,51.178,-114.13,1189.09
636.855,51.178,-114.13,1189.1
636.87,51.178,-114.13,1189.1
636.885,51.178,-114.13,1189.11
636.9,51.178,-114.13,1189.11
636.915,51.178,-114.13,1189.12
636.93,51.178,-114.13,1189.12
636.945,51.178,-114.13,1189.13
636.96,51.178,-114.13,1189.13
636.975,51.178,-114.13,1189.14
636.99,51.178,-114.13,1189.14
637.005,51.178,-114.13,1189.15
637.02,51.178,-114.13,1189.15
637.035,51.178,-114.13,1189.16
637.05,51.178,-114.13,1189.16
637.065,51.178,-114.13,1189.17
637.08,51.178,-114.13,1189.17
637.095,51.178,-114.13,1189.18
637.11,51.1781,-114.13,1189.18
637.125,51.1781,-114.13,1189.19
637.14,51.1781,-114.13,1189.19
637.155,51.1781,-114.13,1189.2
637.17,51.1781,-114.13,1189.2
637.185,51.1781,-114.13,1189.21
637.2,51.1781,-114.13,1189.21
637.215,51.1781,-114.13,1189.22
637.23,51.1781,-114.13,1189.22
637.245,51.1781,-114.13,1189.23
637.26,51.1781,-114.13,1189.23
637.275,51.1781,-114.13,1189.24
637.29,51.1781,-114.13,1189.24
637.305,51.1781,-114.13,1189.25
637.32,51.1781,-114.13,1189.25
637.335,51.1781,-114.13,1189.26
637.35,51.1781,-114.13,1189.26
637.365,51.1781,-114.13,1189.27
637.38,51.1781,-114.13,1189.27
637.395,51.1781,-114.13,1189.28
637.41,51.1781,-114.13,1189.28
637.425,51.1781,-114.13,1189.29
637.44,51.1782,-114.13,1189.29
637.455,51.1782,-114.13,1189.3
637.47,51.1782,-114.13,1189.3
637.485,51.1782,-114.13,1189.31
637.5,51.1782,-114.13,1189.31
637.515,51.1782,-114.13,1189.32
637.53,51.1782,-114.13,1189.32
637.545,51.1782,-114.13,1189.33
637.56,51.1782,-114.13,1189.33
637.575,51.1782,-114.13,1189.34
637.59,51.1782,-114.13,1189.34
637.605,51.1782,-114.13,1189.35
637.62,51.1782,-114.13,1189.35
637.635,51.1782,-114.13,1189.36
637.65,51.1782,-114.13,1189.37
637.665,51.1782,-114.13,1189.37
637.68,51.1782,-114.13,1189.38
637.695,51.1782,-114.13,1189.38
637.71,51.1782,-114.13,1189.39
637.725,51.1782,-114.13,1189.39
637.74,51.1782,-114.13,1189.4
637.755,51.1783,-114.13,1189.4
637.77,51.1783,-114.13,1189.41
637.785,51.1783,-114.13,1189.41
637.8,51.1783,-114.13,1189.42
637.815,51.1783,-114.13,1189.42
637.83,51.1783,-114.13,1189.43
637.845,51.1783,-114.13,1189.43
637.86,51.1783,-114.13,1189.44
637.875,51.1783,-114.13,1189.44
637.89,51.1783,-114.13,1189.45
637.905,51.1783,-114.13,1189.45
637.92,51.1783,-114.13,1189.46
637.935,51.1783,-114.13,1189.46
637.95,51.1783,-114.13,1189.47
637.965,51.1783,-114.13,1189.47
637.98,51.1783,-114.13,1189.48
637.995,51.1783,-114.13,1189.48
638.01,51.1783,-114.13,1189.49
638.025,51.1783,-114.13,1189.49
638.04,51.1783,-114.13,1189.5
638.055,51.1783,-114.13,1189.5
638.07,51.1783,-114.13,1189.51
638.085,51.1784,-114.13,1189.51
638.1,51.1784,-114.13,1189.52
638.115,51.1784,-114.13,1189.52
638.13,51.1784,-114.13,1189.53
638.145,51.1784,-114.13,1189.53
638.16,51.1784,-114.13,1189.54
638.175,51.1784,-114.13,1189.54
638.19,51.1784,-114.13,1189.55
638.205,51.1784,-114.13,1189.55
638.22,51.1784,-114.13,1189.56
638.235,51.1784,-114.13,1189.56
638.25,51.1784,-114.13,1189.57
638.265,51.1784,-114.13,1189.57
638.28,51.1784,-114.13,1189.58
638.295,51.1784,-114.13,1189.58
638.31,51.1784,-114.13,1189.59
638.325,51.1784,-114.13,1189.59
638.34,51.1784,-114.13,1189.6
638.355,51.1784,-114.13,1189.6
638.37,51.1784,-114.13,1189.61
638.385,51.1784,-114.13,1189.61
638.4,51.1784,-114.13,1189.62
638.415,51.1785,-114.13,1189.62
638.43,51.1785,-114.13,1189.63
638.445,51.1785,-114.13,1189.63
638.46,51.1785,-114.13,1189.64
638.475,51.1785,-114.13,1189.64
638.49,51.1785,-114.13,1189.65
638.505,51.1785,-114.13,1189.65
638.52,51.1785,-114.13,1189.66
638.535,51.1785,-114.13,1189.67
638.55,51.1785,-114.13,1189.67
638.565,51.1785,-114.13,1189.68
638.58,51.1785,-114.13,1189.68
638.595,51.1785,-114.13,1189.69
638.61,51.1785,-114.13,1189.69
638.625,51.1785,-114.13,1189.7
638.64,51.1785,-114.13,1189.7
638.655,51.1785,-114.13,1189.71
638.67,51.1785,-114.13,1189.71
638.685,51.1785,-114.13,1189.72
638.7,51.1785,-114.13,1189.72
638.715,51.1785,-114.13,1189.73
638.73,51.1786,-114.13,1189.73
638.745,51.1786,-114.13,1189.74
638.76,51.1786,-114.13,1189.74
638.775,51.1786,-114.13,1189.75
638.79,51.1786,-114.13,1189.75
638.805,51.1786,-114.13,1189.76
638.82,51.1786,-114.13,1189.76
638.835,51.1786,-114.13,1189.77
638.85,51.1786,-114.13,1189.77
638.865,51.1786,-114.13,1189.78
638.88,51.1786,-114.13,1189.78
638.895,51.1786,-114.13,1189.79
638.91,51.1786,-114.13,1189.79
638.925,51.1786,-114.13,1189.8
638.94,51.1786,-114.13,1189.8
638.955,51.1786,-114.13,1189.81
638.97,51.1786,-114.13,1189.81
638.985,51.1786,-114.13,1189.82
639,51.1786,-114.13,1189.82
639.015,51.1786,-114.13,1189.83
639.03,51.1786,-114.13,1189.83
639.045,51.1786,-114.13,1189.84
639.06,51.1787,-114.13,1189.84
639.075,51.1787,-114.13,1189.85
639.09,51.1787,-114.13,1189.85
639.105,51.1787,-114.13,1189.86
639.12,51.1787,-114.13,1189.86
639.135,51.1787,-114.13,1189.87
639.15,51.1787,-114.13,1189.87
639.165,51.1787,-114.13,1189.88
639.18,51.1787,-114.13,1189.88
639.195,51.1787,-114.13,1189.89
639.21,51.1787,-114.13,1189.89
639.225,51.1787,-114.13,1189.9
639.24,51.1787,-114.13,1189.9
639.255,51.1787,-114.13,1189.91
639.27,51.1787,-114.13,1189.91
639.285,51.1787,-114.13,1189.92
639.3,51.1787,-114.13,1189.93
639.315,51.1787,-114.13,1189.93
639.33,51.1787,-114.13,1189.94
639.345,51.1787,-114.13,1189.94
639.36,51.1787,-114.13,1189.95
639.375,51.1788,-114.13,1189.95
639.39,51.1788,-114.13,1189.96
639.405,51.1788,-114.13,1189.96
639.42,51.1788,-114.13,1189.97
639.435,51.1788,-114.13,1189.97
639.45,51.1788,-114.13,1189.98
639.465,51.1788,-114.13,1189.98
639.48,51.1788,-114.13,1189.99
639.495,51.1788,-114.13,1189.99
639.51,51.1788,-114.13,1190
639.525,51.1788,-114.13,1190
639.54,51.1788,-114.13,1190.01
639.555,51.1788,-114.13,1190.01
639.57,51.1788,-114.13,1190.02
639.585,51.1788,-114.13,1190.02
639.6,51.1788,-114.13,1190.03
639.615,51.1788,-114.13,1190.03
639.63,51.1788,-114.13,1190.04
639.645,51.1788,-114.13,1190.04
639.66,51.1788,-114.13,1190.05
639.675,51.1788,-114.13,1190.05
639.69,51.1788,-114.13,1190.06
639.705,51.1789,-114.13,1190.06
639.72,51.1789,-114.13,1190.07
639.735,51.1789,-114.13,1190.07
639.75,51.1789,-114.13,1190.08
639.765,51.1789,-114.13,1190.08
639.78,51.1789,-114.13,1190.09
639.795,51.1789,-114.13,1190.09
639.81,51.1789,-114.13,1190.1
639.825,51.1789,-114.13,1190.1
639.84,51.1789,-114.13,1190.11
639.855,51.1789,-114.13,1190.11
639.87,51.1789,-114.13,1190.12
639.885,51.1789,-114.13,1190.12
639.9,51.1789,-114.13,1190.13
639.915,51.1789,-114.13,1190.13
639.93,51.1789,-114.13,1190.14
639.945,51.1789,-114.13,1190.14
639.96,51.1789,-114.13,1190.15
639.975,51.1789,-114.13,1190.16
639.99,51.1789,-114.13,1190.16
640.005,51.1789,-114.13,1190.17
640.02,51.179,-114.13,1190.17
640.035,51.179,-114.13,1190.18
640.05,51.179,-114.13,1190.18
640.065,51.179,-114.13,1190.19
640.08,51.179,-114.13,1190.19
640.095,51.179,-114.13,1190.2
640.11,51.179,-114.13,1190.2
640.125,51.179,-114.13,1190.21
640.14,51.179,-114.13,1190.21
640.155,51.179,-114.13,1190.22
640.17,51.179,-114.13,1190.22
640.185,51.179,-114.13,1190.23
640.2,51.179,-114.13,1190.23
640.215,51.179,-114.13,1190.24
640.23,51.179,-114.13,1190.24
640.245,51.179,-114.13,1190.25
640.26,51.179,-114.13,1190.25
640.275,51.179,-114.13,1190.26
640.29,51.179,-114.13,1190.26
640.305,51.179,-114.13,1190.27
640.32,51.179,-114.13,1190.27
640.335,51.179,-114.13,1190.28
640.35,51.1791,-114.13,1190.28
640.365,51.1791,-114.13,1190.29
640.38,51.1791,-114.13,1190.29
640.395,51.1791,-114.13,1190.3
640.41,51.1791,-114.13,1190.3
640.425,51.1791,-114.13,1190.31
640.44,51.1791,-114.13,1190.31
640.455,51.1791,-114.13,1190.32
640.47,51.1791,-114.13,1190.32
640.485,51.1791,-114.13,1190.33
640.5,51.1791,-114.13,1190.33
640.515,51.1791,-114.13,1190.34
640.53,51.1791,-114.13,1190.34
640.545,51.1791,-114.13,1190.35
640.56,51.1791,-114.13,1190.36
640.575,51.1791,-114.13,1190.36
640.59,51.1791,-114.13,1190.37
640.605,51.1791,-114.13,1190.37
640.62,51.1791,-114.13,1190.38
640.635,51.1791,-114.13,1190.38
640.65,51.1791,-114.13,1190.39
640.665,51.1792,-114.13,1190.39
640.68,51.1792,-114.13,1190.4
640.695,51.1792,-114.13,1190.4
640.71,51.1792,-114.13,1190.41
640.725,51.1792,-114.13,1190.41
640.74,51.1792,-114.13,1190.42
640.755,51.1792,-114.13,1190.42
640.77,51.1792,-114.13,1190.43
640.785,51.1792,-114.13,1190.43
640.8,51.1792,-114.13,1190.44
640.815,51.1792,-114.13,1190.44
640.83,51.1792,-114.13,1190.45
640.845,51.1792,-114.13,1190.45
640.86,51.1792,-114.13,1190.46
640.875,51.1792,-114.13,1190.46
640.89,51.1792,-114.13,1190.47
640.905,51.1792,-114.13,1190.47
640.92,51.1792,-114.13,1190.48
640.935,51.1792,-114.13,1190.48
640.95,51.1792,-114.13,1190.49
640.965,51.1792,-114.13,1190.49
640.98,51.1792,-114.13,1190.5
640.995,51.1793,-114.13,1190.5
641.01,51.1793,-114.13,1190.51
641.025,51.1793,-114.13,1190.51
641.04,51.1793,-114.13,1190.52
641.055,51.1793,-114.13,1190.52
641.07,51.1793,-114.13,1190.53
641.085,51.1793,-114.13,1190.53
641.1,51.1793,-114.13,1190.54
641.115,51.1793,-114.13,1190.54
641.13,51.1793,-114.13,1190.55
641.145,51.1793,-114.13,1190.56
641.16,51.1793,-114.13,1190.56
641.175,51.1793,-114.13,1190.57
641.19,51.1793,-114.13,1190.57
641.205,51.1793,-114.13,1190.58
641.22,51.1793,-114.13,1190.58
641.235,51.1793,-114.13,1190.59
641.25,51.1793,-114.13,1190.59
641.265,51.1793,-114.13,1190.6
641.28,51.1793,-114.13,1190.6
641.295,51.1793,-114.13,1190.61
641.31,51.1794,-114.13,1190.61
641.325,51.1794,-114.13,1190.62
641.34,51.1794,-114.13,1190.62
641.355,51.1794,-114.13,1190.63
641.37,51.1794,-114.13,1190.63
641.385,51.1794,-114.13,1190.64
641.4,51.1794,-114.13,1190.64
641.415,51.1794,-114.13,1190.65
641.43,51.1794,-114.13,1190.65
641.445,51.1794,-114.13,1190.66
641.46,51.1794,-114.13,1190.66
641.475,51.1794,-114.13,1190.67
641.49,51.1794,-114.13,1190.67
641.505,51.1794,-114.13,1190.68
641.52,51.1794,-114.13,1190.68
641.535,51.1794,-114.13,1190.69
641.55,51.1794,-114.13,1190.69
641.565,51.1794,-114.13,1190.7
641.58,51.1794,-114.13,1190.7
641.595,51.1794,-114.13,1190.71
641.61,51.1794,-114.13,1190.71
641.625,51.1794,-114.13,1190.72
641.64,51.1795,-114.13,1190.72
641.655,51.1795,-114.13,1190.73
641.67,51.1795,-114.13,1190.74
641.685,51.1795,-114.13,1190.74
641.7,51.1795,-114.13,1190.75
641.715,51.1795,-114.13,1190.75
641.73,51.1795,-114.13,1190.76
641.745,51.1795,-114.13,1190.76
641.76,51.1795,-114.13,1190.77
641.775,51.1795,-114.13,1190.77
641.79,51.1795,-114.13,1190.78
641.805,51.1795,-114.13,1190.78
641.82,51.1795,-114.13,1190.79
641.835,51.1795,-114.13,1190.79
641.85,51.1795,-114.13,1190.8
641.865,51.1795,-114.13,1190.8
641.88,51.1795,-114.13,1190.81
641.895,51.1795,-114.13,1190.81
641.91,51.1795,-114.13,1190.82
641.925,51.1795,-114.13,1190.82
641.94,51.1795,-114.13,1190.83
641.955,51.1796,-114.13,1190.83
641.97,51.1796,-114.13,1190.84
641.985,51.1796,-114.13,1190.84
642,51.1796,-114.13,1190.85
642.015,51.1796,-114.13,1190.85
642.03,51.1796,-114.13,1190.86
642.045,51.1796,-114.13,1190.86
642.06,51.1796,-114.13,1190.87
642.075,51.1796,-114.13,1190.87
642.09,51.1796,-114.13,1190.88
642.105,51.1796,-114.13,1190.88
642.12,51.1796,-114.13,1190.89
642.135,51.1796,-114.13,1190.89
642.15,51.1796,-114.13,1190.9
642.165,51.1796,-114.13,1190.91
642.18,51.1796,-114.13,1190.91
642.195,51.1796,-114.13,1190.92
642.21,51.1796,-114.13,1190.92
642.225,51.1796,-114.13,1190.93
642.24,51.1796,-114.13,1190.93
642.255,51.1796,-114.13,1190.94
642.27,51.1796,-114.13,1190.94
642.285,51.1797,-114.13,1190.95
642.3,51.1797,-114.13,1190.95
642.315,51.1797,-114.13,1190.96
642.33,51.1797,-114.13,1190.96
642.345,51.1797,-114.13,1190.97
642.36,51.1797,-114.13,1190.97
642.375,51.1797,-114.13,1190.98
642.39,51.1797,-114.13,1190.98
642.405,51.1797,-114.13,1190.99
642.42,51.1797,-114.13,1190.99
642.435,51.1797,-114.13,1191
642.45,51.1797,-114.13,1191
642.465,51.1797,-114.13,1191.01
642.48,51.1797,-114.13,1191.01
642.495,51.1797,-114.13,1191.02
642.51,51.1797,-114.13,1191.02
642.525,51.1797,-114.13,1191.03
642.54,51.1797,-114.13,1191.03
642.555,51.1797,-114.13,1191.04
642.57,51.1797,-114.13,1191.04
642.585,51.1797,-114.13,1191.05
642.6,51.1798,-114.13,1191.05
642.615,51.1798,-114.13,1191.06
642.63,51.1798,-114.13,1191.07
642.645,51.1798,-114.13,1191.07
642.66,51.1798,-114.13,1191.08
642.675,51.1798,-114.13,1191.08
642.69,51.1798,-114.13,1191.09
642.705,51.1798,-114.13,1191.09
642.72,51.1798,-114.13,1191.1
642.735,51.1798,-114.13,1191.1
642.75,51.1798,-114.13,1191.11
642.765,51.1798,-114.13,1191.11
642.78,51.1798,-114.13,1191.12
642.795,51.1798,-114.13,1191.12
642.81,51.1798,-114.13,1191.13
642.825,51.1798,-114.13,1191.13
642.84,51.1798,-114.13,1191.14
642.855,51.1798,-114.13,1191.14
642.87,51.1798,-114.13,1191.15
642.885,51.1798,-114.13,1191.15
642.9,51.1798,-114.13,1191.16
642.915,51.1799,-114.13,1191.16
642.93,51.1799,-114.13,1191.17
642.945,51.1799,-114.13,1191.17
642.96,51.1799,-114.13,1191.18
642.975,51.1799,-114.13,1191.18
642.99,51.1799,-114.13,1191.19
643.005,51.1799,-114.13,1191.19
643.02,51.1799,-114.13,1191.2
643.035,51.1799,-114.13,1191.2
643.05,51.1799,-114.13,1191.21
643.065,51.1799,-114.13,1191.22
643.08,51.1799,-114.13,1191.22
643.095,51.1799,-114.13,1191.23
643.11,51.1799,-114.13,1191.23
643.125,51.1799,-114.13,1191.24
643.14,51.1799,-114.13,1191.24
643.155,51.1799,-114.13,1191.25
643.17,51.1799,-114.13,1191.25
643.185,51.1799,-114.13,1191.26
643.2,51.1799,-114.13,1191.26
643.215,51.1799,-114.13,1191.27
643.23,51.1799,-114.13,1191.27
643.245,51.18,-114.13,1191.28
643.26,51.18,-114.13,1191.28
643.275,51.18,-114.13,1191.29
643.29,51.18,-114.13,1191.29
643.305,51.18,-114.13,1191.3
643.32,51.18,-114.13,1191.3
643.335,51.18,-114.13,1191.31
643.35,51.18,-114.13,1191.31
643.365,51.18,-114.13,1191.32
643.38,51.18,-114.13,1191.32
643.395,51.18,-114.13,1191.33
643.41,51.18,-114.13,1191.33
643.425,51.18,-114.13,1191.34
643.44,51.18,-114.13,1191.34
643.455,51.18,-114.13,1191.35
643.47,51.18,-114.13,1191.35
643.485,51.18,-114.13,1191.36
643.5,51.18,-114.13,1191.37
643.515,51.18,-114.13,1191.37
643.53,51.18,-114.13,1191.38
643.545,51.18,-114.13,1191.38
643.56,51.1801,-114.13,1191.39
643.575,51.1801,-114.13,1191.39
643.59,51.1801,-114.13,1191.4
643.605,51.1801,-114.13,1191.4
643.62,51.1801,-114.13,1191.41
643.635,51.1801,-114.13,1191.41
643.65,51.1801,-114.13,1191.42
643.665,51.1801,-114.13,1191.42
643.68,51.1801,-114.13,1191.43
643.695,51.1801,-114.13,1191.43
643.71,51.1801,-114.13,1191.44
643.725,51.1801,-114.13,1191.44
643.74,51.1801,-114.13,1191.45
643.755,51.1801,-114.13,1191.45
643.77,51.1801,-114.13,1191.46
643.785,51.1801,-114.13,1191.46
643.8,51.1801,-114.13,1191.47
643.815,51.1801,-114.13,1191.47
643.83,51.1801,-114.13,1191.48
643.845,51.1801,-114.13,1191.48
643.86,51.1801,-114.13,1191.49
643.875,51.1801,-114.13,1191.49
643.89,51.1802,-114.13,1191.5
643.905,51.1802,-114.13,1191.51
643.92,51.1802,-114.13,1191.51
643.935,51.1802,-114.13,1191.52
643.95,51.1802,-114.13,1191.52
643.965,51.1802,-114.13,1191.53
643.98,51.1802,-114.13,1191.53
643.995,51.1802,-114.13,1191.54
644.01,51.1802,-114.13,1191.54
644.025,51.1802,-114.13,1191.55
644.04,51.1802,-114.13,1191.55
644.055,51.1802,-114.13,1191.56
644.07,51.1802,-114.13,1191.56
644.085,51.1802,-114.13,1191.57
644.1,51.1802,-114.13,1191.57
644.115,51.1802,-114.13,1191.58
644.13,51.1802,-114.13,1191.58
644.145,51.1802,-114.13,1191.59
